" T-333257_"|"AMORT DEL HY ATOS 2006-2008 IZQ"|"003"|"96"|"051-1"|"011"|""|""|"T-333257_"|"002"|"501705910"|"UND"|""|0.00000|1|0.00000|41.50000|0.00000|0.00000|13/03/2025 00:00:00|13/03/2025 00:00:00|0.00000|0.00000|0.00000|0.00000
"(MCH) 0209.1E"|"EMPACADURA CAMARA AMIANTO DONFENG S30/CENTAURO/PEUGEOT"|"003"|"051"|"020"|"NA"|""|""|"(MCH) 0209.1E"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|5.14000|0.00000|0.00000|18/10/2024 00:00:00|18/10/2024 00:00:00|2.82329|2.82329|0.00000|0.00000
"(MCH) 032905106D"|"BOBINA ENCENDIDO FOX /SPACEFOX/CROOFOX/POLO"|"003"|"051"|"017"|"013"|""|""|"(MCH) 032905106D"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|31.70000|0.00000|0.00000|04/08/2025 00:00:00|04/08/2025 00:00:00|570.48000|570.48000|0.00000|0.00000
"(MCH) 06A103383AN"|"EMPACADURA CAMARA AMIANTO VOLKWAGEN BORA 2.0 (2.00MM)"|"003"|"051"|"020"|"007"|""|""|"(MCH) 06A103383AN"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|5.43000|0.00000|0.00000|18/10/2024 00:00:00|18/10/2024 00:00:00|2.97929|2.97929|0.00000|0.00000
"(MCH) 0K30E-15010"|"BOMBA DE AGUA MOTOR KIA RIO 1.5 /FESTIVA DEMIO / SEPHIA"|"003"|"051"|"017"|"013"|""|""|"(MCH) 0K30E-15010"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|26.23000|0.00000|0.00000|05/08/2025 00:00:00|05/08/2025 00:00:00|472.08000|472.08000|0.00000|0.00000
"(MCH) 12204-31030"|"VALVULA PCV KAVAK/FORTUNER/RUNNER/COROLLA 03-08"|"003"|"051"|"030"|"15"|""|""|"(MCH) 12204-31030"|"002"|"503297093"|"UND"|""|0.00000|1|10.00000|3.98000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|2.13600|2.13600|0.00000|0.00000
"(MCH) 12570616"|"BOBINA ENCENDIDO SILVERADO/TAHOE/AVALANCHE"|"003"|"051"|"027"|"002"|""|""|"(MCH) 12570616"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|20.62000|0.00000|0.00000|21/06/2024 00:00:00|21/06/2024 00:00:00|11.55000|11.55000|0.00000|0.00000
"(MCH) 2013"|"TAPA GASOLINA INTERNA AVEO/IOPTRA/SPARK/CIELO/LANOS"|"003"|"051"|"027"|"002"|""|""|"(MCH) 2013"|"002"|"503297093"|"UND"|""|0.00000|1|8.00000|2.37000|0.00000|0.00000|28/01/2025 00:00:00|28/01/2025 00:00:00|40.80000|21.08000|0.00000|0.00000
"(MCH) 2032"|"TAPA LLENADO ACEITE MOTOR SPARK/MATIZ/CIELO/LANOS/RACER"|"003"|"051"|"033"|"002"|""|""|"(MCH) 2032"|"002"|"503297093"|"UND"|""|0.00000|1|6.00000|2.37000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|1.27167|1.27167|0.00000|0.00000
"(MCH) 2044"|"TAPA DE LLENADO ACEITE MOTOR AVEO (TODOS)"|"003"|"051"|"033"|"002"|""|""|"(MCH) 2044"|"002"|"503297093"|"UND"|""|0.00000|1|6.00000|2.37000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|1.27167|1.27167|0.00000|0.00000
"(MCH) 2074"|"TAPA LLENADO LIGA FRENO AVEO/OPTRA"|"003"|"051"|"033"|"002"|""|""|"(MCH) 2074"|"002"|"503297093"|"UND"|""|0.00000|1|4.00000|2.23000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|1.20000|1.20000|0.00000|0.00000
"(MCH) 2075"|"TAPA DEPOSITO RADIADOR SILVERADO/TAHOE/C3500/TRAILBLAZER"|"003"|"051"|"033"|"002"|""|""|""|"002"|"503297093"|"UND"|""|0.00000|1|2.00000|3.78000|0.00000|0.00000|27/05/2026 00:00:00|27/05/2026 00:00:00|2.65000|63.60000|0.00000|0.00000
"(MCH) 2078"|"TAPA DEPOSITO RADIADOR GOL/FOX/BORA/PASSAT/GOLF"|"003"|"051"|"033"|"007"|""|""|""|"002"|"503297093"|"UND"|""|0.00000|1|2.00000|3.24000|0.00000|0.00000|27/05/2026 00:00:00|27/05/2026 00:00:00|2.27000|54.48000|0.00000|0.00000
"(MCH) 2086"|"TAPA LLENADO ACEITE MOTOR OPTRA DESING"|"003"|"051"|"033"|"002"|""|""|"(MCH) 2086"|"002"|"503297093"|"UND"|""|0.00000|1|4.00000|2.92000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|1.56750|1.56750|0.00000|0.00000
"(MCH) 23810-65D00"|"BOMBIN DE CLUTCH SUPERIOR GRAND VITARA 2.0"|"003"|"051"|"053"|"002"|""|""|"(MCH) 23810-65D00"|"002"|"503297093"|"CAJA"|""|0.00000|1|2.00000|21.71000|0.00000|0.00000|21/02/2026 00:00:00|21/02/2026 00:00:00|364.80000|364.80000|0.00000|0.00000
"(MCH) 27301-22040"|"BOBINA ENCENDIDO ACCENT 1.3/1.5/GETZ (3PINES)"|"003"|"051"|"017"|"011"|""|""|"(MCH) 27301-22040"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|33.86000|0.00000|0.00000|04/08/2025 00:00:00|04/08/2025 00:00:00|609.60000|609.60000|0.00000|0.00000
"(MCH) 3003 0.9"|"TAPA RADIADOR RESORTE 0.9  UNIVERSAL (ALTA PRESION)"|"003"|"051"|"033"|"NA"|""|""|"(MCH) 3003 0.9"|"002"|"503297093"|"BLT"|""|0.00000|1|27.00000|1.35000|0.00000|0.00000|21/02/2026 00:00:00|21/02/2026 00:00:00|22.32000|22.32000|0.00000|0.00000
"(MCH) 3003 1.1"|"TAPA RADIADOR RESORTE 1.1 UNIVERSAL (ALTA PRESION)"|"003"|"051"|"033"|"004"|""|""|"(MCH) 3003 1.1"|"002"|"503297093"|"UND"|""|0.00000|1|7.00000|1.17000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|22.32000|22.32000|0.00000|0.00000
"(MCH) 3127 0.9"|"TAPA RADIADOR 0.9 UNIVERSAL (ALTA PRESION)"|"003"|"051"|"033"|"004"|""|""|"(MCH) 3127 0.90"|"002"|"503297093"|"UND"|""|0.00000|1|24.00000|1.52000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|30.24000|28.83884|0.00000|0.00000
"(MCH) 3127 1.1"|"TAPA RADIADOR 1.1 UNIVERSAL (ALTA PRESION)"|"003"|"051"|"033"|"004"|""|""|"(MCH) 3127 1.1"|"002"|"503297093"|"UND"|""|0.00000|1|4.00000|1.52000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|30.24000|29.47573|0.00000|0.00000
"(MCH) 31470-22150"|"BOMBIN CLUTCH INFERIOR HILUX 22R"|"003"|"051"|"053"|"15"|""|""|"(MCH) 31470-22150"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|9.44000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|5.06500|5.06500|0.00000|0.00000
"(MCH) 3L3Z/8501/C"|"BOMBA DE AGUA MOTOR TRITON/FX4/MUSTANG/EXPLORER 06-10"|"003"|"051"|"017"|"004"|""|""|"(MCH) 3L3Z/8501/C"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|0.00000|0.00000|0.00000|04/08/2025 00:00:00|04/08/2025 00:00:00|731.52000|731.52000|0.00000|0.00000
"(MCH) 46541379"|"EMPACADURA CAMARA AMIANTO FIAT UNO/147 (2.0MM)"|"003"|"051"|"020"|"008"|""|""|"(MCH) 46541379"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|4.80000|0.00000|0.00000|18/10/2024 00:00:00|18/10/2024 00:00:00|2.80750|2.80750|0.00000|0.00000
"(MCH) 473H-100706"|"TENSOR CORREA TIEMPO ARAUCA / ORINOCO/ X1"|"003"|"051"|"028"|"005"|""|""|"(MCH) 473H-100706"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|12.18000|0.00000|0.00000|04/08/2025 00:00:00|04/08/2025 00:00:00|219.36000|219.36000|0.00000|0.00000
"(MCH) 473H-130701"|"BOMBA AGUA MOTOR ARAUCA /X1 / QQ6"|"003"|"051"|"017"|"005"|""|""|"(MCH) 473H-130701"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|24.98000|0.00000|0.00000|05/08/2025 00:00:00|05/08/2025 00:00:00|449.76000|449.76000|0.00000|0.00000
"(MCH) 48609-52100"|"BASE AMORTIUADOR DELT YARIS 06-12"|"003"|"051"|"78"|"15"|""|""|"(MCH) 48609-52100"|"002"|"503297093"|"UND"|""|0.00000|1|2.00000|5.00000|0.00000|0.00000|21/02/2026 00:00:00|21/02/2026 00:00:00|82.56000|82.56000|0.00000|0.00000
"(MCH) 51040"|"FILTRO DE ACCEITE MOTOR PALIO /SIENA/UNO/LANCER/MONTERO"|"003"|"051"|"012"|"NA"|""|""|"(MCH) 51040"|"002"|"503297093"|"UND"|""|0.00000|1|4.00000|2.46000|0.00000|0.00000|04/09/2025 00:00:00|04/09/2025 00:00:00|44.40000|44.40000|0.00000|0.00000
"(MCH) 511 0088 77"|"BOMBIN CLUTCH SUPERIOR BRONCO/F150/F350 93-97/FORD"|"003"|"016"|"053"|"002"|""|""|"(MCH) 511 0088 77"|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|29.89000|0.00000|0.00000|28/11/2024 00:00:00|28/11/2024 00:00:00|15.88000|15.88000|0.00000|0.00000
"(MCH) 51334"|"FILTRO ACEITE MOTOR ACCENT/ELANTRA/GETZ/TUCSON/TIBURON"|"003"|"051"|"012"|"011"|""|""|""|"002"|"503297093"|"UND"|""|0.00000|1|0.00000|3.05000|0.00000|0.00000|27/05/2026 00:00:00|27/05/2026 00:00:00|2.14000|51.36000|0.00000|0.00000
"(MCH) 51372"|"FILTRO ACEITE MOTOR EXPLORER/TRITON/MUSTANG/SUPER DUTY"|"003"|"051"|"012"|"004"|""|""|""|"002"|"503297093"|"UND"|""|0.00000|1|-6.00000|3.97000|0.00000|0.00000|27/05/2026 00:00:00|27/05/2026 00:00:00|2.78000|66.72000|0.00000|0.00000
"(MCH) 51374"|"FILTRO ACEITE MOTOR FIESTA BALITA/POWER/ECOSPORT/KA"|"003"|"051"|"012"|"004"|""|""|"(MCH) 51374"|"002"|"503297093"|"UND"|""|0.00000|1|1.00000|3.46000|0.00000|0.00000|07/05/2025 00:00:00|07/05/2025 00:00:00|1.85600|1.85600|0.00000|0.00000
"0014"|"TIRRAJE PLASTICO"|
"00022"|"ABRAZADERAS"|
"001"|"PARTES ELECTRICAS"|
"002"|"ACCESORIOS"|
"003"|"REPUESTOS"|
"004"|"FERRETERIA"|
"005"|"QUIMICOS"|
"006"|"FLETE"|
"007"|"ASEO"|
"008"|"SISTEMA"|
"009"|"SERVICIOS"|
"010"|"SENSORES Y VALVULAS THOMSON"|
"011"|"BUJIAS"|
"00023"|"ABRAZADERAS"|"00022"
"006"|"ALFOMBRAS"|"002"
"051-1"|"AMORTIGUADOES THOMSON"|"003"
"051"|"AMORTIGUADORES"|"003"
"052"|"ANILLOS/ AXIALES/ PISTON"|"003"
"007"|"ANTENA"|"002"
"055"|"ASEO"|"007"
"77"|"AXIALES"|"003"
"78"|"BASES"|"003"
"79"|"BIELETAS"|"003"
"017"|"BOMBAS/ BOBINAS"|"003"
"002"|"BOMBILLOS OSRAM"|"001"
"053"|"BOMBIN"|"003"
"83"|"BUJIAS"|"003"
"84"|"BUJIAS"|"001"
"85"|"BUJIAS"|"011"
"76"|"CARTUCHOS IMPRESORAS"|"009"
"82"|"CAUCHOS"|"003"
"002"|"CEPILLOS"|"002"
"004"|"CEPILLOS AC DELCO"|"002"
"003"|"CEPILLOS CLIPSE"|"002"
"002-1"|"CEPILLOS PARTECH"|"002"
"034"|"CINTA Y AMARRE"|"002"
"048"|"CONCHA DE BANCADA"|"003"
"049"|"CONCHA DE BIELA"|"003"
"008"|"CORNETAS"|"002"
"018"|"CORREAS"|"003"
"019"|"CRUCETAS / MESETAS"|"003"
"037"|"DR. CARE"|"005"
"010"|"ELECTROVENTILADOR"|"001"
"0112"|"ELECTROVENTILADORES"|"003"
"020"|"EMPACADURAS"|"003"
"016"|"ENCENDIDO"|"001"
"009"|"ENVASE"|"003"
"011"|"ESPEJOS"|"002"
"81"|"ESTABILIZADORAS"|"003"
"021"|"ESTOPERAS"|"003"
"012"|"FILTROS"|"003"
"054"|"FLETE"|"006"
"034"|"FLOTANTES"|"003"
"047"|"FORROS DE VOLANTES"|"002"
"013"|"GATOS"|"002"
"022"|"GOMA VALVULA"|"003"
"023"|"GUAYAS"|"003"
"043"|"HERRAMIENTAS"|"004"
"001"|"ILUMINACION"|"001"
"046"|"ILUMINACION"|"004"
"024"|"KIT DE TIEMPO"|"003"
"74"|"LUK"|"003"
"035"|"MANILLAS"|"002"
"045"|"MATERIALES ELECTRICOS"|"004"
"050"|"PASTILLA DE FRENO"|"003"
"036"|"PILAS"|"002"
"004"|"PLOMERIA"|"004"
"014"|"POMO"|"002"
"015"|"RELLAY"|"001"
"003"|"RODAMIENTOS"|"003"
"026"|"SENSOR"|"003"
"001"|"SENSORES"|"010"
"73"|"SISTEMA PROFIT"|"008"
"032"|"SOCATE"|"001"
"038"|"SQ"|"005"
"72"|"SYLVANIA"|"001"
"033"|"TAPA"|"003"
"028"|"TENSOR / LAPIZ ESTABILIZADOR"|"003"
"029"|"TERMOSTATO"|"003"
"00013"|"TIRRAJE PLASTICO"|"00014"
"80"|"TRICETAS"|"003"
"025"|"TRIPOIDES"|"003"
"002"|"VALVULAS"|"010"
"030"|"VALVULAS"|"003"
"005"|"VARIOS"|"002"
"014"|"VARIOS"|"005"
"027"|"VARIOS"|"003"
"044"|"VARIOS"|"004"
"75"|"VARIOS"|"001"
"031"|"VIALES"|"002"
"BLT"|"BLISTER"|""
"CAJA"|"CAJA"|""
"JGO"|"JUEGO"|""
"PAR"|"PAR"|""
"PQT"|"PAQUETE"|""
"SET"|"SET"|""
"UND"|"UND"|""
